식품명,총개수,유효개수,제거개수,대표행 필터통과
치즈닭갈비덮밥,1,1,0,TRUE
치즈닭갈비볶음밥과 고기말이,1,1,0,TRUE
치즈닭볶음도시락,1,1,0,TRUE
치즈데니쉬식빵,1,1,0,TRUE
치즈데세루,1,1,0,TRUE
치즈데세르,1,1,0,TRUE
치즈돈가스,1,1,0,TRUE
치즈돈까스,1,1,0,TRUE
치즈돈까스 도시락 A,1,1,0,TRUE
치즈돈까스김밥,1,1,0,TRUE
치즈돈까스도시락,1,1,0,TRUE
치즈돌자반,1,1,0,TRUE
치즈두루치기정식,1,1,0,TRUE
치즈듬뿍 고래봉,1,1,0,TRUE
치즈듬뿍 볼로네제 파스타,1,1,0,TRUE
치즈듬뿍 샌드카츠,1,1,0,TRUE
치즈듬뿍 치킨로제도리아,1,1,0,TRUE
치즈듬뿍 통다리살 치킨,1,1,0,TRUE
치즈듬뿍고로케,1,1,0,TRUE
치즈듬뿍철판닭갈비볶음밥,1,1,0,TRUE
치즈듬뿍쿠앤크초코케이크,1,1,0,TRUE
치즈듬뿍토스트,1,1,0,TRUE
치즈듬뿍호박감자전/셀프,1,1,0,TRUE
치즈등심돈까스,1,1,0,TRUE
치즈따봉,1,1,0,TRUE
치즈떡,1,1,0,TRUE
치즈떡볶이(Cheese Tteok Bokki),1,1,0,TRUE
치즈떡볶이떡,1,1,0,TRUE
치즈떡볶이스낵,1,1,0,TRUE
치즈떡사리,1,1,0,TRUE
치즈떡손말이고기,1,1,0,TRUE
치즈떡퐁듀 소스,1,1,0,TRUE
치즈뚝심,1,1,0,TRUE
치즈라떼번,1,1,0,TRUE
치즈라면밥,1,1,0,TRUE
치즈라볶이사리면,1,1,0,TRUE
치즈랑그드샤,1,1,0,TRUE
치즈랑어묵,1,1,0,TRUE
치즈랑토마토,1,1,0,TRUE
치즈랩 고다치즈 베이비,1,1,0,TRUE
치즈랩 블랙페퍼 마리보,1,1,0,TRUE
치즈랩 트러플치즈,1,1,0,TRUE
치즈랩 페퍼론치노 마리보,1,1,0,TRUE
치즈롤+,1,1,0,TRUE
치즈롤까스,1,1,0,TRUE
치즈롤커틀렛,1,1,0,TRUE
치즈르뱅,1,1,0,TRUE
치즈링,1,1,0,TRUE
치즈마들렌(완제),1,1,0,TRUE
치즈마스터,1,1,0,TRUE
치즈마을치즈家복분자요구르트,1,1,0,TRUE
치즈마을치즈家플레인요구르트,1,1,0,TRUE
치즈마을치즈가블루베리요거트,1,1,0,TRUE
치즈만주,1,1,0,TRUE
치즈말이 찹찹핫바,1,1,0,TRUE
치즈말이야,1,1,0,TRUE
치즈맛 누룽지 크리스피,1,1,0,TRUE
치즈맛 떡볶이,1,1,0,TRUE
치즈맛 스프,1,1,0,TRUE
치즈맛 크리스피라이스,1,1,0,TRUE
치즈맛라면,1,1,0,TRUE
치즈맛머핀,1,1,0,TRUE
치즈맛통통,1,1,0,TRUE
치즈맛프레첼,1,1,0,TRUE
치즈머핀(냉동),1,1,0,TRUE
치즈먹은공룡,1,1,0,TRUE
치즈멜팅소시지머핀,1,1,0,TRUE
치즈모닝롤,1,1,0,TRUE
치즈모닝생지,1,1,0,TRUE
치즈모찌,1,1,0,TRUE
치즈모찌빵,1,1,0,TRUE
치즈무스 사각케이크 1단,1,1,0,TRUE
치즈미트볼,1,1,0,TRUE
치즈믹스 MGC,1,1,0,TRUE
치즈바게트 (냉동),1,1,0,TRUE
치즈바겔,1,1,0,TRUE
치즈바잇,1,1,0,TRUE
치즈바통,1,1,0,TRUE
치즈방울기정떡,1,1,0,TRUE
치즈백설기,1,1,0,TRUE
치즈백설기(냉동),1,1,0,TRUE
치즈뱅드세이글,1,1,0,TRUE
치즈버터샌드,1,1,0,TRUE
치즈벅,1,1,0,TRUE
치즈베이글 생지,1,1,0,TRUE
치즈별 클래식,1,1,0,TRUE
치즈별클래식,1,1,0,TRUE
치즈볶이,1,1,0,TRUE
치즈볶이Cup,1,1,0,TRUE
치즈볼 딸기요거트 SALAD,1,1,0,TRUE
치즈볼(CHEESE BALL),1,1,0,TRUE
치즈볼(냉동),1,1,0,TRUE
치즈볼까스,1,1,0,TRUE
치즈볼로네제파스타,1,1,0,TRUE
치즈볼카라멜,1,1,0,TRUE
치즈부대찌개,1,1,0,TRUE
치즈부어스첸,1,1,0,TRUE
치즈부어스트,1,1,0,TRUE
치즈불고기 파이,1,1,0,TRUE
치즈불고기도리아,1,1,0,TRUE
치즈불고기랩샌드위치,1,1,0,TRUE
치즈불고기바게트샌드위치,1,1,0,TRUE
치즈불고기볶음밥,1,1,0,TRUE
치즈불고기치아바타,1,1,0,TRUE
치즈불고기피자스틱,1,1,0,TRUE
치즈불닭,1,1,0,TRUE
치즈불닭 덮밥소스,1,1,0,TRUE
치즈불닭갈비맛볶음라면,1,1,0,TRUE
치즈불닭갈비맛볶음라면큰컵,1,1,0,TRUE
치즈불닭갈비맛볶음우동 컵,1,1,0,TRUE
치즈불닭구운주먹밥,1,1,0,TRUE
치즈불닭덮밥,1,1,0,TRUE
치즈불닭볶음면,1,1,0,TRUE
치즈불닭브리또,1,1,0,TRUE
치즈불닭크림두부면파스타,1,1,0,TRUE
치즈불딱새우볶음라면,1,1,0,TRUE
치즈불딱새우볶음라면컵,1,1,0,TRUE
치즈브레드,1,1,0,TRUE
치즈브레드(냉동),1,1,0,TRUE
치즈브륄레쿠키치즈케이크,1,1,0,TRUE
치즈블랑초코볼,1,1,0,TRUE
치즈비스킷,1,1,0,TRUE
치즈비엔나,1,1,0,TRUE
치즈비엔나쌀떡볶이,1,1,0,TRUE
치즈비프라자냐,1,1,0,TRUE
치즈비프랩샌드위치,1,1,0,TRUE
치즈빅덕생지,1,1,0,TRUE
치즈빵,1,1,0,TRUE
치즈빵(냉동),1,1,0,TRUE
치즈빵빵,1,1,0,TRUE
치즈뽀끼뽀끼,1,1,0,TRUE
치즈뽀짝,1,1,0,TRUE
치즈뿌린치킨팝,1,1,0,TRUE
치즈쁘띠,1,1,0,TRUE
치즈새우계란밥,1,1,0,TRUE
치즈새우롤,1,1,0,TRUE
치즈샌드Rich,1,1,0,TRUE
치즈샌드위치(냉동),1,1,0,TRUE
치즈샌드캐슈넛,1,1,0,TRUE
치즈생각 모짜렐라 치즈,1,1,0,TRUE
치즈생돈까스,1,1,0,TRUE
치즈생선까스,1,1,0,TRUE
치즈샤브레,1,1,0,TRUE
치즈설기1,1,1,0,TRUE
치즈설기2,1,1,0,TRUE
치즈소고기김밥,1,1,0,TRUE
치즈소세지빵,1,1,0,TRUE
치즈소시지 플러스,1,1,0,TRUE
치즈소시지 할랄,1,1,0,TRUE
치즈소시지김밥,1,1,0,TRUE
치즈쇼콜라,1,1,0,TRUE
치즈숯불제육볶음밥,1,1,0,TRUE
치즈숯불제육볶음밥삼각,1,1,0,TRUE
치즈스낵&꿀땅콩,1,1,0,TRUE
치즈스낵로스티드땅콩,1,1,0,TRUE
치즈스낵볶음양념땅콩,1,1,0,TRUE
치즈스노우맨과화이트트리,1,1,0,TRUE
치즈스위트팝콘,1,1,0,TRUE
치즈스콘(냉동),1,1,0,TRUE
치즈스테이크볶음밥,1,1,0,TRUE
치즈스테이크샌드위치,1,1,0,TRUE
치즈스틱 스트로베리,1,1,0,TRUE
치즈스틱 플레인,1,1,0,TRUE
치즈스틱(냉동),1,1,0,TRUE
치즈스틱인더버거,1,1,0,TRUE
치즈쌀떡볶이떡,1,1,0,TRUE
치즈쌀쿠키,1,1,0,TRUE
치즈썸,1,1,0,TRUE
치즈쏙 구운어묵,1,1,0,TRUE
치즈쏙 베이컨말이,1,1,0,TRUE
치즈쏙쏙,1,1,0,TRUE
치즈아몬드프로틴쿠키,1,1,0,TRUE
치즈알밥,1,1,0,TRUE
치즈앤갈릭비엔나,1,1,0,TRUE
치즈앤갈릭후랑크,1,1,0,TRUE
치즈앤청양고추스테이크,1,1,0,TRUE
치즈앤치즈,1,1,0,TRUE
치즈앤쿠키,1,1,0,TRUE
치즈야 딸기요거봐,1,1,0,TRUE
치즈야 요거봐,1,1,0,TRUE
치즈야채볶음밥,1,1,0,TRUE
치즈야채볶음밥(냉동),1,1,0,TRUE
치즈야함박이야,1,1,0,TRUE
치즈얌,1,1,0,TRUE
치즈얌얌데니쉬,1,1,0,TRUE
치즈얌얌롤케이크,1,1,0,TRUE
치즈어니언베이글칩,1,1,0,TRUE
치즈어니언시즈닝,1,1,0,TRUE
치즈어묵,1,1,0,TRUE
치즈어묵바,1,1,0,TRUE
치즈에그모닝머핀,1,1,0,TRUE
치즈에빠진소불고기볶음밥,1,1,0,TRUE
치즈에퐁당현미퍼프,1,1,0,TRUE
치즈연유밀크모닝빵,1,1,0,TRUE
치즈오돌뼈,1,1,0,TRUE
치즈오레오케이크,1,1,0,TRUE
치즈오레초코볼,1,1,0,TRUE
치즈오므라이스도시락,1,1,0,TRUE
치즈오븐스파게티(조리용),1,1,0,TRUE
치즈오븐파스타,1,1,0,TRUE
치즈오삼불고기 특제소스,1,1,0,TRUE
치즈오징어(CHEESE SQUID),1,1,0,TRUE
치즈오트칩,1,1,0,TRUE
치즈옥수수 소프트콘,1,1,0,TRUE
치즈옥수수볶음,1,1,0,TRUE
치즈옥수수빵,1,1,0,TRUE
치즈올리브깜빠뉴,1,1,0,TRUE
치즈올리브베이첼,1,1,0,TRUE
치즈올리브베이첼-냉동,1,1,0,TRUE
치즈와인무화과마카롱,1,1,0,TRUE
치즈웨이퍼롤,1,1,0,TRUE
치즈의성마늘프랑크김밥,1,1,0,TRUE
치즈의성마늘프랑크김밥(3입/12절단),1,1,0,TRUE
치즈인더감자후랑크,1,1,0,TRUE
치즈인더볼,1,1,0,TRUE
치즈인비프스테이크,1,1,0,TRUE
치즈인치즈 베이글칩,1,1,0,TRUE
치즈잇스낵믹스,1,1,0,TRUE
치즈제육,1,1,0,TRUE
치즈제육삼각김밥,1,1,0,TRUE
치즈죽,1,1,0,TRUE
치즈쫀득쿠키,1,1,0,TRUE
치즈찰볼,1,1,0,TRUE
치즈참치마요,1,1,0,TRUE
치즈찹쌀도넛,1,1,0,TRUE
치즈채,1,1,0,TRUE
치즈촤르륵호빵,1,1,0,TRUE
치즈쵸코호두과자,1,1,0,TRUE
치즈치아바타(파베이크),1,1,0,TRUE
치즈치즈 빨미까레,1,1,0,TRUE
치즈치킨 덤플링까스,1,1,0,TRUE
치즈치킨소시지,1,1,0,TRUE
치즈치킨텐더,1,1,0,TRUE
치즈카라멜팝콘,1,1,0,TRUE
치즈컬러베이글,1,1,0,TRUE
치즈케이크 브레드,1,1,0,TRUE
치즈케이크 샌드쿠키,1,1,0,TRUE
치즈케이크 아몬드초코볼,1,1,0,TRUE
치즈케이크 아이스크림,1,1,0,TRUE
치즈케이크 큐브_토핑,1,1,0,TRUE
치즈케이크 플래터,1,1,0,TRUE
치즈케이크(1호),1,1,0,TRUE
치즈케이크(2호),1,1,0,TRUE
치즈케이크(미니),1,1,0,TRUE
치즈케이크뉴욕,1,1,0,TRUE
치즈케이크다이스,1,1,0,TRUE
치즈케이크머핀,1,1,0,TRUE
치즈케이크바,1,1,0,TRUE
치즈케이크베이스,1,1,0,TRUE
치즈케이크카라멜,1,1,0,TRUE
치즈케이크컵,1,1,0,TRUE
치즈케익,1,1,0,TRUE
치즈콘,1,1,0,TRUE
치즈콘퍼프,1,1,0,TRUE
치즈쿠키(마가린),1,1,0,TRUE
치즈쿠키냉동생지,1,1,0,TRUE
치즈큐빅 파티 리얼청양,1,1,0,TRUE
치즈큐빅 파티 매콤달콤,1,1,0,TRUE
치즈큐빅 파티 어니언,1,1,0,TRUE
치즈큐빅 파티 플레인,1,1,0,TRUE
치즈크래미콜리볶음,1,1,0,TRUE
치즈크래커,1,1,0,TRUE
치즈크러스트불고기피자,1,1,0,TRUE
치즈크러스트콤비네이션피자,1,1,0,TRUE
치즈크러스트피자디핑소스,1,1,0,TRUE
치즈크러스트피자크림치즈슈퍼디럭스,1,1,0,TRUE
치즈크런치케이크,1,1,0,TRUE
치즈크로와상,1,1,0,TRUE
치즈크림 소프트바게트,1,1,0,TRUE
치즈크림미트볼,1,1,0,TRUE
치즈크림샌드,1,1,0,TRUE
치즈크림샌드위치,1,1,0,TRUE
치즈크림오레오케이크,1,1,0,TRUE
치즈크림컵케이크,1,1,0,TRUE
치즈크림케이크,1,1,0,TRUE
치즈크림크래커,1,1,0,TRUE
치즈킹,1,1,0,TRUE
치즈킹꼬마장사,1,1,0,TRUE
치즈킹밀크&치즈,1,1,0,TRUE
치즈타르트(S),1,1,0,TRUE
치즈타르트(완제),1,1,0,TRUE
치즈타르트쉘,1,1,0,TRUE
치즈타이거,1,1,0,TRUE
치즈타이거베이글(번들),1,1,0,TRUE
치즈토마토제육덮밥 세트,1,1,0,TRUE
치즈토마토피자,1,1,0,TRUE
치즈톡 달콤치즈맛,1,1,0,TRUE
치즈티라미수케이크,1,1,0,TRUE
치즈파운드케이크,1,1,0,TRUE
치즈팝 고다,1,1,0,TRUE
치즈팝 에멘탈,1,1,0,TRUE
치즈팝 체다,1,1,0,TRUE
치즈팡,1,1,0,TRUE
치즈팡팡P소시지,1,1,0,TRUE
치즈팡팡콘볼핫도그,1,1,0,TRUE
치즈포크바게트샌드,1,1,0,TRUE
치즈포테이토베이글,1,1,0,TRUE
치즈폭탄 치킨그라탕,1,1,0,TRUE
치즈폭탄 콘치즈그라탕,1,1,0,TRUE
치즈퐁듀 생지,1,1,0,TRUE
치즈퐁듀 세트,1,1,0,TRUE
치즈푸울,1,1,0,TRUE
치즈품은 연어스테이크,1,1,0,TRUE
치즈품은닭갈비,1,1,0,TRUE
치즈품은소떡궁,1,1,0,TRUE
치즈품은찜닭,1,1,0,TRUE
치즈플래터,1,1,0,TRUE
치즈플래터(매장),1,1,0,TRUE
치즈플레이버케이크,1,1,0,TRUE
치즈플렉스 고구마피자,1,1,0,TRUE
치즈플렉스 미니어처 고구마피자,1,1,0,TRUE
치즈플로 스트라치아텔라,1,1,0,TRUE
치즈플로 커드치즈,1,1,0,TRUE
치즈플로 호두자두크림치즈,1,1,0,TRUE
치즈피아 버거치즈,1,1,0,TRUE
치즈피자,1,1,0,TRUE
치즈한반도빵,1,1,0,TRUE
치즈한입크리스피,1,1,0,TRUE
치즈함박&빠에야밥,1,1,0,TRUE
치즈함박버거,1,1,0,TRUE
치즈함박스테이크,1,1,0,TRUE
치즈함박스테이크 도시락,1,1,0,TRUE
치즈핫닭볶음라면,1,1,0,TRUE
치즈핫덕,1,1,0,TRUE
치즈핫도그,1,1,0,TRUE
치즈향샌드위치비스킷,1,1,0,TRUE
치즈향캐러멜,1,1,0,TRUE
치즈헤븐 스트링치즈,1,1,0,TRUE
치즈후레쉬팡,1,1,0,TRUE
치즈휘낭시에,1,1,0,TRUE
치즈흰살생선죽,1,1,0,TRUE
치즈흰살생선진밥,1,1,0,TRUE
치지레 생라멘,1,1,0,TRUE
치지쉬림프시즈닝스틱,1,1,0,TRUE
치차초 찰깨반죽,1,1,0,TRUE
치카,1,1,0,TRUE
치카 유산균,1,1,0,TRUE
치코로띠카카오,1,1,0,TRUE
치코리타의 상큼달콤 사과데니쉬,1,1,0,TRUE
치키몽키 쌀팡쌀팡,1,1,0,TRUE
치키몽키 아이쌀죽 바나나&시금치,1,1,0,TRUE
치키몽키 아이쌀죽 사과&단호박,1,1,0,TRUE
치키몽키 아이쌀죽 일반,1,1,0,TRUE
치키몽키 육수박사 닭고기맛,1,1,0,TRUE
치키몽키 육수박사 야채맛,1,1,0,TRUE
치키몽키 육수박사 해물맛,1,1,0,TRUE
치키몽키 육수박사 혼합맛,1,1,0,TRUE
치키차카초코쌀낭시에(냉동),1,1,0,TRUE
치키피치티,1,1,0,TRUE
치킨 & 머쉬룸 멜팅 치즈 샌드위치 Chicken & Mushroom Melting Cheese Sandwich,1,1,0,TRUE
치킨 그릴드 베지 샐러드,1,1,0,TRUE
치킨 넉살,1,1,0,TRUE
치킨 대파구이,1,1,0,TRUE
치킨 듬뿍 샐러드(반제품),1,1,0,TRUE
치킨 떡갈비,1,1,0,TRUE
치킨 런천미트,1,1,0,TRUE
치킨 멜로,1,1,0,TRUE
치킨 멜로 매콤,1,1,0,TRUE
치킨 목살포,1,1,0,TRUE
치킨 베이컨 랩,1,1,0,TRUE
치킨 브리또 CHICKEN BURRITO,1,1,0,TRUE
치킨 블랙퍼스트 샌드위치,1,1,0,TRUE
치킨 비리야니,1,1,0,TRUE
치킨 샐러드,1,1,0,TRUE
치킨 샐러드 통밀 샌드위치,1,1,0,TRUE
치킨 소시지,1,1,0,TRUE
치킨 시저 샐러드,1,1,0,TRUE
치킨 시저샐러드,1,1,0,TRUE
치킨 앤 커리 라이스,1,1,0,TRUE
치킨 염지육,1,1,0,TRUE
치킨 월도프 샐러드랩,1,1,0,TRUE
치킨 유부초밥,1,1,0,TRUE
치킨 치즈 데니쉬 샌드위치,1,1,0,TRUE
치킨 치즈 치아바타,1,1,0,TRUE
치킨 콥 샐러드,1,1,0,TRUE
치킨 탕수물만두,1,1,0,TRUE
치킨 티카 마살라,1,1,0,TRUE
치킨 파히타 브리또,1,1,0,TRUE
치킨&단호박 샐러드,1,1,0,TRUE
치킨&병아리콩커리스프,1,1,0,TRUE
치킨&불고기더블랩,1,1,0,TRUE
치킨&쉬림프로제파스타,1,1,0,TRUE
치킨&에그시저샐러드,1,1,0,TRUE
치킨&에그콥샐러드,1,1,0,TRUE
치킨&초리조토마토스프,1,1,0,TRUE
치킨&치뽈레살사께사디야,1,1,0,TRUE
치킨&카레,1,1,0,TRUE
치킨&할라페뇨라이스부리또,1,1,0,TRUE
치킨&햄샌드위치,1,1,0,TRUE
치킨BBQ 산도,1,1,0,TRUE
치킨가득커리라이스,1,1,0,TRUE
치킨가라아게,1,1,0,TRUE
치킨가라아게 레드,1,1,0,TRUE
치킨가라아게S,1,1,0,TRUE
치킨가라아게믹스-에스,1,1,0,TRUE
치킨가라야케도시락,1,1,0,TRUE
치킨가스,1,1,0,TRUE
치킨간장소스,1,1,0,TRUE
치킨고로케,1,1,0,TRUE
치킨까르보나라샌드위치,1,1,0,TRUE
치킨까스골드,1,1,0,TRUE
치킨너겟 보틀 샐러드,1,1,0,TRUE
치킨너겟(냉동),1,1,0,TRUE
치킨너겟Ⅱ,1,1,0,TRUE
치킨누들쉬림프샐러드,1,1,0,TRUE
치킨누들스튜,1,1,0,TRUE
치킨누들스프,1,1,0,TRUE
치킨느타리야채볶음,1,1,0,TRUE
치킨다리살 스테이크,1,1,0,TRUE
치킨단호박찜,1,1,0,TRUE
치킨당근라페샌드위치,1,1,0,TRUE
치킨덮밥,1,1,0,TRUE
치킨데리마요삼각김밥,1,1,0,TRUE
치킨데리야끼&떡갈비,1,1,0,TRUE
치킨데리야끼&떡갈비스틱미용식,1,1,0,TRUE
치킨데리야끼밥 & 깻잎동그랑땡,1,1,0,TRUE
치킨데리야끼밥 & 미트볼,1,1,0,TRUE
치킨데리야끼밥&깻잎동그랑땡,1,1,0,TRUE
치킨데리야끼밥&미트볼,1,1,0,TRUE
치킨데리야끼볶음밥&깻잎동그랑땡,1,1,0,TRUE
치킨데리야끼볶음밥&미트볼,1,1,0,TRUE
치킨데리야끼볶음밥&흔제닭가슴살소시지,1,1,0,TRUE
치킨데리야끼볶음밥과훈제닭가슴살소시지,1,1,0,TRUE
치킨데리야끼볶음밥이 들어간 사각유부초밥,1,1,0,TRUE
치킨데리야끼샌드,1,1,0,TRUE
치킨데리야끼샌드위치,1,1,0,TRUE
치킨데리야끼한끼컵도시락,1,1,0,TRUE
치킨데리야키 포켓 샌드위치,1,1,0,TRUE
치킨도시락,1,1,0,TRUE
치킨두부스테이크와 새우구이,1,1,0,TRUE
치킨라따뚜이,1,1,0,TRUE
치킨라이스,1,1,0,TRUE
치킨랩,1,1,0,TRUE
치킨랩샌드위치,1,1,0,TRUE
치킨레드커리라이스,1,1,0,TRUE
치킨렉 스테이크,1,1,0,TRUE
치킨로메인샌드위치,1,1,0,TRUE
치킨로제도리아,1,1,0,TRUE
치킨로제소스,1,1,0,TRUE
치킨로제파스타,1,1,0,TRUE
치킨리조또,1,1,0,TRUE
치킨마쉬룸치아바타샌드위치,1,1,0,TRUE
치킨마요,1,1,0,TRUE
치킨마요계란덮밥,1,1,0,TRUE
치킨마요덮밥김밥,1,1,0,TRUE
치킨마요도시락,1,1,0,TRUE
치킨마요롱롱버거,1,1,0,TRUE
치킨마요하트밥,1,1,0,TRUE
치킨마요후리가케덮밥,1,1,0,TRUE
치킨마크니 커리덮밥,1,1,0,TRUE
치킨마크니 커리와 버터난,1,1,0,TRUE
치킨마크니카레(본죽키즈),1,1,0,TRUE
치킨마크니커리도시락,1,1,0,TRUE
치킨맛라면스낵,1,1,0,TRUE
치킨매니아 새우닭강정,1,1,0,TRUE
치킨매니아 양념닭강정,1,1,0,TRUE
치킨매운소스,1,1,0,TRUE
치킨매콤패티,1,1,0,TRUE
치킨머쉬룸 크림리조또,1,1,0,TRUE
치킨머쉬룸샌드위치,1,1,0,TRUE
치킨몬스터도시락,1,1,0,TRUE
치킨무 오빠통닭,1,1,0,TRUE
치킨바베큐치아바타,1,1,0,TRUE
치킨바이트,1,1,0,TRUE
치킨바질페스토 호밀샌드위치,1,1,0,TRUE
치킨베이컨렌치샌드위치,1,1,0,TRUE
치킨볶음밥,1,1,0,TRUE
치킨불고기고로케,1,1,0,TRUE
치킨브레스트 곡물 샌드위치,1,1,0,TRUE
치킨브레스트 쌀베이글 샌드위치,1,1,0,TRUE
치킨브레스트 치즈 베이글,1,1,0,TRUE
치킨브레스트빠에야,1,1,0,TRUE
치킨브레스트샌드위치,1,1,0,TRUE
치킨브레스트피자두판,1,1,0,TRUE
치킨브레스트햄,1,1,0,TRUE
치킨브레스트햄Ⅱ,1,1,0,TRUE
치킨브레스트햄Ⅱ(1.5mm),1,1,0,TRUE
치킨빠에야,1,1,0,TRUE
치킨샐러드랩과의수다,1,1,0,TRUE
치킨샐러드와 멕시칸치즈 샌드위치,1,1,0,TRUE
치킨샐러드파인애플샌드위치,1,1,0,TRUE
치킨선생마늘간장소스,1,1,0,TRUE
치킨소스,1,1,0,TRUE
치킨소스(순),1,1,0,TRUE
치킨스테이크 오리지널,1,1,0,TRUE
치킨스테이크 크림리조또,1,1,0,TRUE
치킨스테이크&볶음밥,1,1,0,TRUE
치킨스테이크(오리지널),1,1,0,TRUE
치킨스테이크나시고랭덮밥,1,1,0,TRUE
치킨스테이크덮밥,1,1,0,TRUE
치킨스테이크덮밥 세트,1,1,0,TRUE
치킨스테이크볶음밥,1,1,0,TRUE
치킨스테이크샐러드,1,1,0,TRUE
치킨스튜,1,1,0,TRUE
치킨스튜 꼬꼬뱅,1,1,0,TRUE
치킨스파이시커리브리또,1,1,0,TRUE
치킨스파이시커리브리또Ⅲ,1,1,0,TRUE
치킨시금치덮밥,1,1,0,TRUE
치킨시저더블스테이크버거,1,1,0,TRUE
치킨시저볼샐러드,1,1,0,TRUE
치킨시져랩샌드위치,1,1,0,TRUE
치킨신드롬 전용유,1,1,0,TRUE
치킨쌀고로케,1,1,0,TRUE
치킨아몬드1,1,1,0,TRUE
치킨아몬드2,1,1,0,TRUE
치킨아보그레인 샐러드피타랩,1,1,0,TRUE
치킨안심꿔바로우,1,1,0,TRUE
치킨알리오올리오,1,1,0,TRUE
치킨애호박진밥,1,1,0,TRUE
치킨야채스프,1,1,0,TRUE
치킨양념D,1,1,0,TRUE
치킨양념소스-S,1,1,0,TRUE
치킨양념소스-W,1,1,0,TRUE
치킨에그프로틴버거,1,1,0,TRUE
치킨엑기스,1,1,0,TRUE
치킨왕 골뱅이소스,1,1,0,TRUE
치킨유부무른밥,1,1,0,TRUE
치킨을찍어먹으면맛있는떡볶이,1,1,0,TRUE
치킨이타고있어요,1,1,0,TRUE
치킨인류 전용유,1,1,0,TRUE
치킨집도시락,1,1,0,TRUE
치킨찹스테이크도시락,1,1,0,TRUE
치킨찹찹미니샐러드,1,1,0,TRUE
치킨철판볶음면,1,1,0,TRUE
치킨치즈브레드샐러드,1,1,0,TRUE
치킨치즈브리또,1,1,0,TRUE
치킨치폴라타,1,1,0,TRUE
치킨카레밥,1,1,0,TRUE
치킨카레밥&통닭다리,1,1,0,TRUE
치킨카레밥과계란후라이,1,1,0,TRUE
치킨카레밥엔 오징어볶음,1,1,0,TRUE
치킨카레볶음밥&두부스테이크,1,1,0,TRUE
치킨카레볶음밥&스팸오믈렛,1,1,0,TRUE
치킨카레볶음밥과계란후라이,1,1,0,TRUE
치킨카레치즈볶음밥,1,1,0,TRUE
치킨카레한끼컵도시락,1,1,0,TRUE
치킨카츠 산도,1,1,0,TRUE
치킨캐슈넛커리덮밥,1,1,0,TRUE
치킨커리&병아리콩귀리라이스,1,1,0,TRUE
치킨커리라이스,1,1,0,TRUE
치킨커리볶음밥,1,1,0,TRUE
치킨커틀렛볼,1,1,0,TRUE
치킨케밥라이스,1,1,0,TRUE
치킨콤보도시락,1,1,0,TRUE
치킨퀘사디아,1,1,0,TRUE
치킨크림수프,1,1,0,TRUE
치킨크림커리,1,1,0,TRUE
치킨클럽 3단 샌드위치,1,1,0,TRUE
치킨클럽샌드,1,1,0,TRUE
치킨타코 샐러드 large,1,1,0,TRUE
치킨타코 샐러드 medium,1,1,0,TRUE
치킨타코샐러드,1,1,0,TRUE
치킨탕수육,1,1,0,TRUE
치킨탕수육Ⅱ,1,1,0,TRUE
치킨테리야끼도시락,1,1,0,TRUE
치킨텐더 또띠아,1,1,0,TRUE
치킨텐더 샐러드,1,1,0,TRUE
치킨텐더 콥 샐러드,1,1,0,TRUE
치킨텐더Ⅱ,1,1,0,TRUE
치킨텐더랩,1,1,0,TRUE
치킨텐더머스터드샐러드,1,1,0,TRUE
치킨텐더샌드위치,1,1,0,TRUE
치킨텐더샐러드박스,1,1,0,TRUE
치킨텐더스틱,1,1,0,TRUE
치킨텐더콥샐러드밀박스,1,1,0,TRUE
치킨텐더흑미샐러드,1,1,0,TRUE
치킨토마토사과소스밥,1,1,0,TRUE
치킨통안심꿔바로우,1,1,0,TRUE
치킨튀김가루,1,1,0,TRUE
치킨튀김가루3호,1,1,0,TRUE
치킨파이,1,1,0,TRUE
치킨파히타,1,1,0,TRUE
치킨파히타 세트,1,1,0,TRUE
치킨파히타샐러드,1,1,0,TRUE
치킨팟타이,1,1,0,TRUE
치킨포테이토샌드,1,1,0,TRUE
치킨포테이토샌드위치,1,1,0,TRUE
치킨포테이토샐러드,1,1,0,TRUE
치킨퐁커리,1,1,0,TRUE
치킨퐁팟커리 퀴노아갈릭밥,1,1,0,TRUE
치킨푸레롱티,1,1,0,TRUE
치킨프리카세세트,1,1,0,TRUE
치킨플러스 스트링,1,1,0,TRUE
치킨피자파이,1,1,0,TRUE
치킨햄치즈샌드위치,1,1,0,TRUE
치킨햄토마토샌드위치,1,1,0,TRUE
치킨향크리스프크래카,1,1,0,TRUE
치킹패티(비가열),1,1,0,TRUE
치타토 미고랭맛 감자칩,1,1,0,TRUE
치토스 밀크쉐이크 아이스크림,1,1,0,TRUE
치토스리얼콘스프맛,1,1,0,TRUE
치토스매콤달콤한맛,1,1,0,TRUE
치토스스모키바베큐맛,1,1,0,TRUE
치토스콘스프맛,1,1,0,TRUE
치토스후라이드&양념치킨맛,1,1,0,TRUE
치트키 블렌드,1,1,0,TRUE
치팅데이,1,1,0,TRUE
치파칩스사워크림앤어니언맛,1,1,0,TRUE
치파칩스오리지날,1,1,0,TRUE
치팸도시락,1,1,0,TRUE
치포레페퍼타입,1,1,0,TRUE
치폴레 너비아니 밸런스랩,1,1,0,TRUE
치폴레 더블 패티 버거,1,1,0,TRUE
치폴레 로제 스파게티,1,1,0,TRUE
